"MODEL_CD","COUNTRY_CD","NEW_COUNTRY_SGN","CREATE_DT","CREATE_BY","CREATE_PG","UPDATE_DT","UPDATE_BY","UPDATE_PG"
"T614455199","   ","0",2019/07/13 4:31:16,,"PLAN_S_P_MM982T",2019/11/16 4:31:21,,"PLAN_S_P_MM983T"
"T614456099","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T614610099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/07/06 4:31:18,,"PLAN_S_P_MM983T"
"T614610199","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/08/28 10:30:49,,"PLAN_S_P_MM983T"
"T614630099","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T614630199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T614650099","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/12/24 4:31:19,,"PLAN_S_P_MM983T"
"T614650199","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2020/06/03 4:30:46,,"PLAN_S_P_MM983T"
"T614656099","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T614656199","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T614710099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/06/25 4:31:22,,"PLAN_S_P_MM983T"
"T614710199","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/09/19 4:32:03,,"PLAN_S_P_MM983T"
"T614710299","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2020/12/24 4:30:42,,"PLAN_S_P_MM983T"
"T614710499","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T614810099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/07/05 4:31:25,,"PLAN_S_P_MM983T"
"T614810199","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/09/18 4:31:25,,"PLAN_S_P_MM983T"
"T614810299","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/08/29 20:26:23,,"PLAN_S_P_MM983T"
"T614810499","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T614811099","   ","0",2019/08/10 4:31:18,,"PLAN_S_P_MM982T",2019/11/01 4:31:14,,"PLAN_S_P_MM983T"
"T614850099","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/11/06 4:31:20,,"PLAN_S_P_MM983T"
"T614855099","   ","0",2019/07/13 4:31:16,,"PLAN_S_P_MM982T",2019/09/24 4:31:20,,"PLAN_S_P_MM983T"
"T614855199","   ","1",2019/07/13 4:31:16,,"PLAN_S_P_MM982T",2019/07/13 4:31:16,,"PLAN_S_P_MM982T"
"T614856099","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T614910099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/09/20 4:31:21,,"PLAN_S_P_MM983T"
"T614910199","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/08/22 4:31:18,,"PLAN_S_P_MM983T"
"T614950099","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2020/01/30 4:30:54,,"PLAN_S_P_MM983T"
"T614950199","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T614956099","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T614956199","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T618610099","   ","0",2019/09/20 4:31:21,,"PLAN_S_P_MM982T",2020/02/13 4:30:54,,"PLAN_S_P_MM983T"
"T618650099","   ","0",2019/09/20 4:31:21,,"PLAN_S_P_MM982T",2020/03/06 4:30:49,,"PLAN_S_P_MM983T"
"T618810099","   ","0",2019/09/20 4:31:21,,"PLAN_S_P_MM982T",2020/02/06 17:48:38,,"PLAN_S_P_MM983T"
"T618850099","   ","0",2019/09/20 4:31:21,,"PLAN_S_P_MM982T",2020/01/08 4:30:55,,"PLAN_S_P_MM983T"
"T621810099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/09/12 4:31:21,,"PLAN_S_P_MM983T"
"T621810199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T621820099","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T621820199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T622810099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/09/14 4:31:22,,"PLAN_S_P_MM983T"
"T622810199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T622820099","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T622820199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T623810099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/09/04 4:31:22,,"PLAN_S_P_MM983T"
"T623810199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T623810299","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2022/01/08 4:30:50,,"PLAN_S_P_MM983T"
"T623810499","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T623814099","   ","1",2019/10/04 4:31:21,,"PLAN_S_P_MM982T",2019/10/04 4:31:21,,"PLAN_S_P_MM982T"
"T623820099","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T623820199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T623820299","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T623820499","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T631610099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/09/04 4:31:22,,"PLAN_S_P_MM983T"
"T631610199","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/09/12 4:31:21,,"PLAN_S_P_MM983T"
"T631620099","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T631620199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T631630099","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T631630199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T631810099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/07/04 4:31:19,,"PLAN_S_P_MM983T"
"T631810199","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2021/07/29 4:30:43,,"PLAN_S_P_MM983T"
"T631820099","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T631820199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T632610099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/07/06 4:31:18,,"PLAN_S_P_MM983T"
"T632610199","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/09/06 4:31:18,,"PLAN_S_P_MM983T"
"T632620099","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T632620199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T632630099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2020/02/13 4:30:54,,"PLAN_S_P_MM983T"
"T632630199","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2021/09/15 4:30:45,,"PLAN_S_P_MM983T"
"T632650099","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2020/01/09 4:30:55,,"PLAN_S_P_MM983T"
"T632650199","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2021/02/04 4:30:43,,"PLAN_S_P_MM983T"
"T632656099","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T632656199","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T632810099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/08/29 4:31:18,,"PLAN_S_P_MM983T"
"T632810199","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/09/12 15:36:10,,"PLAN_S_P_MM983T"
"T632820099","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T632820199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T632850099","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/11/13 4:31:20,,"PLAN_S_P_MM983T"
"T632856099","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T633610099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/09/04 4:31:22,,"PLAN_S_P_MM983T"
"T633610199","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/08/28 10:30:49,,"PLAN_S_P_MM983T"
"T633620099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2020/03/03 10:00:19,,"PLAN_S_P_MM983T"
"T633620199","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2020/11/13 4:30:45,,"PLAN_S_P_MM983T"
"T633630099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/12/11 4:31:19,,"PLAN_S_P_MM983T"
"T633630199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T633650099","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/12/21 4:31:17,,"PLAN_S_P_MM983T"
"T633650199","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2020/06/05 12:06:20,,"PLAN_S_P_MM983T"
"T633656099","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T633656199","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T633660099","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2020/09/04 4:30:43,,"PLAN_S_P_MM983T"
"T633660199","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T633666099","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T633666199","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T633810099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/06/26 4:31:19,,"PLAN_S_P_MM983T"
"T633810199","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/09/12 4:31:21,,"PLAN_S_P_MM983T"
"T633810299","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/09/05 4:31:17,,"PLAN_S_P_MM983T"
"T633810499","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/09/04 4:31:22,,"PLAN_S_P_MM983T"
"T633811199","   ","1",2019/10/04 4:31:21,,"PLAN_S_P_MM982T",2019/10/04 4:31:21,,"PLAN_S_P_MM982T"
"T633811399","   ","1",2019/10/04 4:31:21,,"PLAN_S_P_MM982T",2019/10/04 4:31:21,,"PLAN_S_P_MM982T"
"T633814099","   ","0",2019/10/04 4:31:21,,"PLAN_S_P_MM982T",2020/04/25 4:30:48,,"PLAN_S_P_MM983T"
"T633820099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2020/03/23 16:04:15,,"PLAN_S_P_MM983T"
"T633820199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T633820299","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T633820499","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T633850099","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/11/21 4:31:14,,"PLAN_S_P_MM983T"
"T633853099","   ","0",2019/07/13 4:31:16,,"PLAN_S_P_MM982T",2019/09/18 17:45:23,,"PLAN_S_P_MM983T"
"T633855199","   ","0",2019/07/13 4:31:16,,"PLAN_S_P_MM982T",2019/10/11 4:31:22,,"PLAN_S_P_MM983T"
"T633856099","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T633860099","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/12/24 4:31:19,,"PLAN_S_P_MM983T"
"T633866099","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T634410099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/09/04 9:50:17,,"PLAN_S_P_MM983T"
"T634410199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T634410599","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T634411199","   ","0",2019/10/04 4:31:21,,"PLAN_S_P_MM982T",2020/03/17 4:30:49,,"PLAN_S_P_MM983T"
"T634411399","   ","0",2019/10/04 4:31:21,,"PLAN_S_P_MM982T",2020/03/17 4:30:49,,"PLAN_S_P_MM983T"
"T634450099","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T634456099","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T634610099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/08/29 4:31:18,,"PLAN_S_P_MM983T"
"T634610199","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/09/05 4:31:17,,"PLAN_S_P_MM983T"
"T634620099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/11/26 4:31:20,,"PLAN_S_P_MM983T"
"T634620199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T634630099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2020/04/04 4:30:48,,"PLAN_S_P_MM983T"
"T634630199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T634650099","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2020/01/16 4:30:55,,"PLAN_S_P_MM983T"
"T634650199","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2020/08/29 4:30:43,,"PLAN_S_P_MM983T"
"T634656099","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T634656199","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T634660099","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2020/08/27 4:30:45,,"PLAN_S_P_MM983T"
"T634660199","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T634666099","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T634666199","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T634810099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/07/04 4:31:19,,"PLAN_S_P_MM983T"
"T634810199","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2020/04/25 4:30:48,,"PLAN_S_P_MM983T"
"T634810599","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/09/09 13:35:15,,"PLAN_S_P_MM983T"
"T634820099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/09/09 13:35:15,,"PLAN_S_P_MM983T"
"T634820199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T634820599","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T634830099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2020/06/26 15:33:04,,"PLAN_S_P_MM983T"
"T634830199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T634830599","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T634840099","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T634840199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T634840599","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T634850099","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/11/13 4:31:20,,"PLAN_S_P_MM983T"
"T634856099","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T634860099","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2021/07/06 18:54:08,,"PLAN_S_P_MM983T"
"T634866099","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T635410099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/09/07 4:31:19,,"PLAN_S_P_MM983T"
"T635410099","370","1",2021/03/03 4:30:47,,"PLAN_S_P_MM982T",2021/03/03 4:30:47,,"PLAN_S_P_MM982T"
"T635410199","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/11/13 4:31:20,,"PLAN_S_P_MM983T"
"T635410599","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2020/07/14 19:56:03,,"PLAN_S_P_MM983T"
"T635412099","   ","0",2019/10/04 4:31:21,,"PLAN_S_P_MM982T",2021/02/18 4:30:23,,"PLAN_S_P_MM983T"
"T635450099","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/10/26 4:31:22,,"PLAN_S_P_MM983T"
"T635453099","   ","0",2020/04/10 4:30:45,,"PLAN_S_P_MM982T",2020/08/25 4:30:46,,"PLAN_S_P_MM983T"
"T635455199","   ","0",2020/04/10 4:30:45,,"PLAN_S_P_MM982T",2020/07/22 4:30:47,,"PLAN_S_P_MM983T"
"T635456099","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T635610099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/07/04 4:31:19,,"PLAN_S_P_MM983T"
"T635610199","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/08/31 4:31:20,,"PLAN_S_P_MM983T"
"T635620099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/09/11 4:31:17,,"PLAN_S_P_MM983T"
"T635620199","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/09/07 4:31:19,,"PLAN_S_P_MM983T"
"T635630099","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T635630199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T635640099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/07/05 4:31:25,,"PLAN_S_P_MM983T"
"T635640199","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2021/04/06 4:30:46,,"PLAN_S_P_MM983T"
"T635650099","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/11/08 16:26:32,,"PLAN_S_P_MM983T"
"T635650199","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2020/05/25 15:46:57,,"PLAN_S_P_MM983T"
"T635656099","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T635656199","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T635660099","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2020/03/27 4:30:48,,"PLAN_S_P_MM983T"
"T635660199","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T635666099","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T635666199","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T635680099","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2020/06/30 4:30:46,,"PLAN_S_P_MM983T"
"T635680199","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T635686099","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T635686199","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T635810099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/07/09 4:31:25,,"PLAN_S_P_MM983T"
"T635810199","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/09/05 4:31:17,,"PLAN_S_P_MM983T"
"T635810599","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/07/04 4:31:19,,"PLAN_S_P_MM983T"
"T635811199","   ","0",2019/10/04 4:31:21,,"PLAN_S_P_MM982T",2020/03/19 4:30:48,,"PLAN_S_P_MM983T"
"T635811399","   ","1",2019/10/04 4:31:21,,"PLAN_S_P_MM982T",2019/10/04 4:31:21,,"PLAN_S_P_MM982T"
"T635812099","   ","0",2019/10/04 4:31:21,,"PLAN_S_P_MM982T",2021/02/17 4:30:45,,"PLAN_S_P_MM983T"
"T635820099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/08/28 10:30:49,,"PLAN_S_P_MM983T"
"T635820099","370","1",2021/03/03 4:30:47,,"PLAN_S_P_MM982T",2021/03/03 4:30:47,,"PLAN_S_P_MM982T"
"T635820199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T635820599","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2021/08/24 4:30:44,,"PLAN_S_P_MM983T"
"T635830099","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T635830199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T635830599","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T635832099","   ","1",2019/10/04 4:31:21,,"PLAN_S_P_MM982T",2019/10/04 4:31:21,,"PLAN_S_P_MM982T"
"T635840099","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/08/29 13:26:19,,"PLAN_S_P_MM983T"
"T635840199","   ","1",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/04/02 4:31:13,,"PLAN_S_P_MM982T"
"T635840599","   ","0",2019/04/02 4:31:13,,"PLAN_S_P_MM982T",2019/09/09 13:35:15,,"PLAN_S_P_MM983T"
"T635850099","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/11/06 4:31:20,,"PLAN_S_P_MM983T"
"T635853099","   ","0",2020/04/10 4:30:45,,"PLAN_S_P_MM982T",2020/07/05 4:30:52,,"PLAN_S_P_MM983T"
"T635855199","   ","0",2020/04/10 4:30:45,,"PLAN_S_P_MM982T",2020/07/08 4:30:46,,"PLAN_S_P_MM983T"
"T635856099","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T635860099","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/12/20 11:26:44,,"PLAN_S_P_MM983T"
"T635866099","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
"T635880099","   ","0",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2020/10/31 4:30:46,,"PLAN_S_P_MM983T"
"T635886099","   ","1",2019/08/06 4:31:20,,"PLAN_S_P_MM982T",2019/08/06 4:31:20,,"PLAN_S_P_MM982T"
