"MS_STATION","MS_LINE","MS_KOTEI","MS_ST_NAME","MS_SIJI_LVL","MS_KOTEI_SEQ","MS_PATURN","MS_KATA_KBN","MS_D_SERV","MS_D_TUKINO","MS_D_YOKUSI","MS_D_GATUDO","MS_D_RENBAN","MS_D_EDABAN","MS_D_IDNO","MS_D_YMD","MS_D_END","MS_U_SERV","MS_U_TUKINO","MS_U_YOKUSI","MS_U_GATUDO","MS_U_RENBAN","MS_U_EDABAN","MS_U_IDNO","MS_U_YMD","MS_U_END","MS_H_SERV","MS_H_TUKINO","MS_H_YOKUSI","MS_H_GATUDO","MS_H_RENBAN","MS_H_EDABAN","MS_H_IDNO","MS_H_YMD","MS_H_END","MS_U2_SERV","MS_U2_TUKINO","MS_U2_YOKUSI","MS_U2_GATUDO","MS_U2_RENBAN","MS_U2_EDABAN","MS_U2_IDNO","MS_U2_YMD","MS_U2_END","MS_PROC_FLG","MS_PROC_CODE","MS_PRE_STATION","MS_PASS","MS_PICK","MS_GROUP_C","MS_KIND","MS_KIND_NAME","MS_OUTSIDE","MS_INS_YMD","MS_UPD_YMD"
"224511","002190","Mｷﾞﾔ","GS:DTﾊﾟｯｸ中止","1",1,"30","2","作業指示サーバ","99999900000",1,"999999",0,0,"9999999",1996/10/16 0:00:00,"0","作業指示サーバ","99999900000","1","999999",0,0,9999999,1996/10/16 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1996/10/16 0:00:00,"0"," "," "," ","      ",0,0,0,2010/12/27 0:00:00," ",0,,,0,0,"NONGROUP  ","3","指示書発行","0",2016/09/23 0:00:00,2020/06/30 0:00:00
"224512","002190","Mｷﾞﾔ","GS:ﾐｯｼｮﾝﾌｫ-ｸｱｯｼ","1",1,"30","2","作業指示サーバ","99999900000",1,"999999",0,0,"9999999",1996/10/16 0:00:00,"0","作業指示サーバ","99999900000","1","999999",0,0,9999999,1996/10/16 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1996/10/16 0:00:00,"0"," "," "," ","      ",0,0,0,2008/12/02 0:00:00," ",1," "," ",0,0,"NONGROUP  ","3","指示書発行","0",2016/09/23 0:00:00,2016/09/23 0:00:00
"224301","002190","ﾎﾞﾙﾄ","GS:ﾃﾞﾌｱｯｼﾎﾞﾙﾄ締付","1",1,"30","2","作業指示サーバ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0","作業指示サーバ","20201002982","1","202010",2982,0,2867844,2020/10/13 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2009/10/05 0:00:00," ","MP5600","           ","1"," ",0,0,0,2009/10/05 0:00:00," ",0,"MS_C300C","      ",290,290,"          ","5","ポカヨケ","0",2017/01/19 0:00:00,2020/10/14 0:00:00
"209281","002090","ﾊﾟｯﾄ","HM:ｽﾃｱﾘﾝｸﾞﾊﾟｯﾄ","2",1,"30","2","作業指示サーバ","20201002982",1,"202010",2982,0,"2867587",2020/10/13 0:00:00,"0","作業指示サーバ","20201002978","1","202010",2978,0,2867578,2020/10/13 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2011/05/16 0:00:00," ","MP5600","           ","1"," ",0,0,0,2011/05/16 0:00:00," ",0,"MS_C350N","214011",284,284,"          ","2","NEWPICK","0",2018/11/12 0:00:00,2020/10/13 0:00:00
"219202","002190","Pick","MS:ｽﾀｯﾄﾞﾀﾞﾝﾌﾟﾗPick","1",1,"30","2","作業指示サーバ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0","作業指示サーバ","20201002985","1","202010",2985,0,2868034,2020/10/13 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2015/03/25 0:00:00," ","MP5600","           ","1"," ",0,0,0,2015/03/25 0:00:00," ",0,"MS_C300C","      ",281,281,"          ","2","NEWPICK","0",2019/06/24 0:00:00,2020/10/14 0:00:00
"999512","002080","ｶﾞｲﾄﾞ","ｻﾝｽｲ:","1",1,"30","2","作業指示サーバ","99999900000",1,"999999",0,0,"9999999",1999/12/31 0:00:00,"0","作業指示サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0"," "," "," ","      ",0,0,0,2016/05/26 0:00:00," ",1,,,0,0,"NONGROUP  ","3","指示書発行","0",2016/05/26 0:00:00,2020/09/14 0:00:00
"307237","003070","ES","ES07:ﾛｯｶｰｱｰﾑPick4","7",1,"10","2","作業指示サーバ","20201075259",0,"202010",75259,0,"1562780",2020/10/14 0:00:00,"0","作業指示サーバ","20201004041","1","202010",4041,0,1560122,2020/10/13 0:00:00,"0","基幹サーバ"," ","1","999999",0,0,0,2003/08/02 0:00:00,"0"," "," "," ","      ",0,0,0,2008/03/21 0:00:00," ",0,"MS_C300C","      ",408,408,"NONGROUP  ","2","NEWPICK","0",2019/07/09 0:00:00,2020/10/14 0:00:00
"208763","002080","ｶｸS","HP:作業指示32L","2",1,"30","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2016/06/07 0:00:00," ","作業指示サーバ","           ","1"," ",0,0,0,2016/06/07 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2016/06/07 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/06/07 0:00:00," ",1,,,0,0,"          ","5","ポカヨケ","0",2016/06/07 0:00:00,2016/06/08 0:00:00
"208765","002080","ｶｸS","HP:作業指示33L","2",1,"30","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2016/06/07 0:00:00," ","作業指示サーバ","           ","1"," ",0,0,0,2016/06/07 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2016/06/07 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/06/07 0:00:00," ",1,,,0,0,"          ","5","ポカヨケ","0",2016/06/07 0:00:00,2016/06/08 0:00:00
"208787","002080","ｶｸS","HP:作業指示44L","2",1,"30","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2016/06/07 0:00:00," ","作業指示サーバ","           ","1"," ",0,0,0,2016/06/07 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2016/06/07 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/06/07 0:00:00," ",1,,,0,0,"          ","5","ポカヨケ","0",2016/06/07 0:00:00,2016/06/08 0:00:00
"307291","003070","EAF","ES:EAF_Pick","3",1,"10","2","作業指示サーバ","20201008159",1,"202010",8159,0,"1559646",2020/10/13 0:00:00,"0","作業指示サーバ","20201008160","1","202010",8160,0,1559444,2020/10/13 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0"," "," "," ","      ",0,0,0,2010/04/05 0:00:00," ",0,"MS_C350N","122201",830,830,"NONGROUP  ","2","NEWPICK","0",2019/08/02 0:00:00,2020/10/13 0:00:00
"303310","003030","ｾﾝｻｰ","EA:ﾗｯｸ位置ｾﾝｻｰ登録","3",1,"10","2"," ","20201008154",1,"202010",8154,0,"1559293",2020/10/13 0:00:00,"0","PowerEdge4600","20201000368","1","202010",368,0,1558480,2020/10/13 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/08/03 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/08/03 0:00:00," ",0,"MS_C350N","304301",35,35,"          ","2","NEWPICK","0",2016/08/03 0:00:00,2020/10/13 0:00:00
"224220","002190","ﾊﾞｲｿｸ","GS:倍速ｸﾗｯﾁPick","1",1,"30","2","作業指示サーバ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0","作業指示サーバ","20201002753","1","202010",2753,0,2868305,2020/10/13 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2009/10/05 0:00:00," ","MP5600","           ","1"," ",0,0,0,2009/10/05 0:00:00," ",0,"MS_C300C","      ",248,11,"          ","1","設備制御","0",2016/09/23 0:00:00,2020/10/14 0:00:00
"306304","003060","ﾄﾙｸ","OEM:ﾄﾙｸ管理ｼｽﾃﾑ_DPF","3",1,"10","2"," ","20201008946",1,"202010",8946,0,"1558300",2020/10/13 0:00:00,"0","PowerEdge4600","20201002007","1","202010",2007,0,1558933,2020/10/13 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/10/03 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/10/03 0:00:00," ",0,"MS_C358C","306201",195,195,"          ","5","ポカヨケ","0",2016/10/03 0:00:00,2020/10/13 0:00:00
"306305","003060","ﾄﾙｸ","OEM:ﾄﾙｸ管理ｼｽﾃﾑ_Mﾌﾗ","3",1,"10","2"," ","20201008946",1,"202010",8946,0,"1558300",2020/10/13 0:00:00,"0","PowerEdge4600","20201000906","1","202010",906,0,1559083,2020/10/13 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/10/03 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/10/03 0:00:00," ",0,"MS_C358C","306201",49,49,"          ","5","ポカヨケ","0",2016/10/03 0:00:00,2020/10/13 0:00:00
"224300","002190","ｸﾗｯﾁ","GS:倍速ｸﾗｯﾁ組付","1",1,"30","2","作業指示サーバ","20170700587",0,"201707",587,0,"2634630",2017/06/27 0:00:00,"0","作業指示サーバ","20170500014","1","201705",14,0,2622371,2017/05/06 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2009/10/05 0:00:00," ","MP5600","           ","1"," ",0,0,0,2009/10/05 0:00:00," ",1," "," ",14,14,"          ","5","ポカヨケ","0",2016/11/02 0:00:00,2017/06/27 0:00:00
"307519","003070","ﾎﾟﾝﾌﾟ","ES07:油圧ポンプサブ","7",1,"10","2"," ","           ",1,"      ",0,0,"       ",2016/11/23 0:00:00," ","PowerEdge4600","           ","1"," ",0,0,0,2016/11/23 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/11/23 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/11/23 0:00:00," ",1,,,0,0,"          ","3","指示書発行","0",2016/11/23 0:00:00,2016/11/23 0:00:00
"856205","003460","DPF","調達:DPF指示書","3",1,"10","2"," ","           ",0,"      ",0,0,"       ",2016/12/08 0:00:00," ","PowerEdge4600","           ","1"," ",0,0,0,2016/12/08 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/12/08 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/12/08 0:00:00," ",1,,,0,0,"          ","2","NEWPICK","0",2016/12/08 0:00:00,2016/12/08 0:00:00
"215310","002150","ｶﾞｽ","HS:ﾌﾛﾝｶﾞｽ封入","2",1,"30","2","作業指示サーバ","20201002977",1,"202010",2977,0,"2867575",2020/10/13 0:00:00,"0","作業指示サーバ","20201000923","1","202010",923,0,2867535,2020/10/13 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2013/02/18 0:00:00," ","MP5600","           ","1"," ",0,0,0,2013/02/18 0:00:00," ",0,"MS_C350N","208001",84,84,"          ","5","ポカヨケ","0",2016/12/22 0:00:00,2020/10/13 0:00:00
"209212","002090","小物","HM：HS小物2","2",1,"30","2","作業指示サーバ","20201002982",1,"202010",2982,0,"2867587",2020/10/13 0:00:00,"0","作業指示サーバ","20201002978","1","202010",2978,0,2867777,2020/10/13 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1996/10/16 0:00:00,"0"," "," "," ","      ",0,0,0,2011/01/10 0:00:00," ",0,"MS_C350N","214011",282,282,"NONGROUP  ","2","NEWPICK","0",2017/01/20 0:00:00,2020/10/13 0:00:00
"111200","001110","加工","FM5:加工要求指示","1",1,"30","2"," ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0","PowerEdge4600","20201002942","1","202010",2942,0,2868409,2020/10/13 0:00:00," ","MP5600","           ","1"," ",0,0,0,2017/02/07 0:00:00," ","MP5600","           ","1"," ",0,0,0,2017/02/07 0:00:00," ",0,"MS_C300C",,300,300,"          ","0","順序管理","0",2017/02/07 0:00:00,2020/10/14 0:00:00
"305205","003050","ｽﾍﾟｰｻｰ","ET:ｽﾍﾟｰｻｰ外し","3",1,"10","2"," ","20201010752",0,"202010",10752,0,"1561855",2020/10/14 0:00:00,"0","PowerEdge4600","20201200001","1","202012",1,0,1394930,2020/12/03 11:36:17," ","MP5600","           ","1"," ",0,0,0,2017/04/04 0:00:00," ","MP5600","           ","1"," ",0,0,0,2017/04/04 0:00:00," ",0,"MS_C300C",,1,1,"          ","2","NEWPICK","0",2017/04/04 0:00:00,2020/12/03 11:36:17
"208304","002080","尿素","新栄:","2",1,"30","2","作業指示サーバ","99999900000",1,"999999",0,0,"9999999",1999/12/31 0:00:00,"0","作業指示サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0"," "," "," ","      ",0,0,0,2016/04/06 0:00:00," ",1,,,0,0,"NONGROUP  ","3","指示書発行","0",2017/04/06 0:00:00,2020/07/17 0:00:00
"219315","002190","MID","MS:MID移載機","1",1,"30","2"," ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0","PowerEdge4600","20201002997","1","202010",2997,0,2867978,2020/10/13 0:00:00," ","MP5600","           ","1"," ",0,0,0,2017/05/09 0:00:00," ","MP5600","           ","1"," ",0,0,0,2017/05/09 0:00:00," ",0,"MS_C300C",,292,292,"          ","5","ポカヨケ","0",2017/05/09 0:00:00,2020/10/14 0:00:00
"343303","003430","ｺﾝﾍﾞｱ","EA07:ｸﾗﾝｸｹｰｽｺﾝﾍﾞｱ","7",1,"10","2"," ","20201075259",0,"202010",75259,0,"1562780",2020/10/14 0:00:00,"0","PowerEdge4600","20201004041","1","202010",4041,0,1560195,2020/10/13 0:00:00," ","MP5600","           ","1"," ",0,0,0,2017/05/24 0:00:00," ","MP5600","           ","1"," ",0,0,0,2017/05/24 0:00:00," ",0,"MS_C300C",,409,409,"          ","5","ポカヨケ","0",2017/05/24 0:00:00,2020/10/14 0:00:00
"308206","003080","MASK1","EP:養生Pick1","3",1,"10","2"," ","           ",1,"      ",0,0,"       ",2019/08/21 0:00:00," "," ","           ","1"," ",0,0,0,2019/08/21 0:00:00," "," ","           ","1"," ",0,0,0,2019/08/21 0:00:00," "," ","           ","1"," ",0,0,0,2019/08/21 0:00:00," ",0,"MS_C308C",,0,0,"          ","2","NEWPICK","0",2019/08/21 0:00:00,2019/08/21 0:00:00
"308207","003080","MASK2","EP:養生Pick2","3",1,"10","2"," ","           ",1,"      ",0,0,"       ",2019/08/21 0:00:00," "," ","20201000728","1","202010",728,0,1556117,2020/10/13 0:00:00," "," ","           ","1"," ",0,0,0,2019/08/21 0:00:00," "," ","           ","1"," ",0,0,0,2019/08/21 0:00:00," ",0,"MS_C308C",,99,99,"          ","2","NEWPICK","0",2019/08/21 0:00:00,2020/10/13 0:00:00
"307246","003070","左3","ES03:ﾛｯｶｱｰﾑPick","3",1,"10","2"," ","20201008159",1,"202010",8159,0,"1559646",2020/10/13 0:00:00,"0","PowerEdge4600","20201008154","1","202010",8154,0,1559289,2020/10/13 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/04/22 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/04/22 0:00:00," ",0,"MS_C350N","122201",822,822,"          ","2","NEWPICK","0",2016/04/22 0:00:00,2020/10/13 0:00:00
"345200","003450","封印","ET07：封印工程Pick","7",1,"10","2"," ","20201004035",1,"202010",4035,0,"1558859",2020/10/13 0:00:00,"0","PowerEdge4600","20201004035","1","202010",4035,0,1558876,2020/10/13 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/12/17 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/12/17 0:00:00," ",0,"MS_C350N","343209",407,407,"          ","2","NEWPICK","0",2016/12/17 0:00:00,2020/10/13 0:00:00
"219201","002190","ｼｬﾄﾙ","GS:ﾊｳｼﾞﾝｸﾞPick5","1",1,"30","2","作業指示サーバ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0","作業指示サーバ","20201002999","1","202010",2999,0,2867942,2020/10/13 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1996/10/16 0:00:00,"0"," "," "," ","      ",0,0,0,2010/07/13 0:00:00," ",0,"MS_C300C"," ",294,294,"NONGROUP  ","2","NEWPICK","0",2016/05/16 0:00:00,2020/10/14 0:00:00
"208756","002080","ｶｸS","HP:作業指示28R","2",1,"30","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2016/06/07 0:00:00," ","作業指示サーバ","           ","1"," ",0,0,0,2016/06/07 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2016/06/07 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/06/07 0:00:00," ",1,,,0,0,"          ","5","ポカヨケ","0",2016/06/07 0:00:00,2016/06/08 0:00:00
"208757","002080","ｶｸS","HP:作業指示29L","2",1,"30","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2016/06/07 0:00:00," ","作業指示サーバ","           ","1"," ",0,0,0,2016/06/07 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2016/06/07 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/06/07 0:00:00," ",1,,,0,0,"          ","5","ポカヨケ","0",2016/06/07 0:00:00,2016/06/08 0:00:00
"208767","002080","ｶｸS","HP:作業指示34L","2",1,"30","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2016/06/07 0:00:00," ","作業指示サーバ","           ","1"," ",0,0,0,2016/06/07 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2016/06/07 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/06/07 0:00:00," ",1,,,0,0,"          ","5","ポカヨケ","0",2016/06/07 0:00:00,2016/06/08 0:00:00
"208768","002080","ｶｸS","HP:作業指示34R","2",1,"30","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2016/06/07 0:00:00," ","作業指示サーバ","           ","1"," ",0,0,0,2016/06/07 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2016/06/07 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/06/07 0:00:00," ",1,,,0,0,"          ","5","ポカヨケ","0",2016/06/07 0:00:00,2016/06/08 0:00:00
"208780","002080","ｶｸS","HP:作業指示40R","2",1,"30","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2016/06/07 0:00:00," ","作業指示サーバ","           ","1"," ",0,0,0,2016/06/07 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2016/06/07 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/06/07 0:00:00," ",1,,,0,0,"          ","5","ポカヨケ","0",2016/06/07 0:00:00,2016/06/08 0:00:00
"208790","002080","ｶｸS","HP:作業指示45R","2",1,"30","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2016/06/07 0:00:00," ","作業指示サーバ","           ","1"," ",0,0,0,2016/06/07 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2016/06/07 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/06/07 0:00:00," ",1,,,0,0,"          ","5","ポカヨケ","0",2016/06/07 0:00:00,2016/06/08 0:00:00
"290001","002900","集計","ﾄﾗｸﾀ:品質情報型式ﾏｽﾀ","2",1,"30","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2016/07/05 0:00:00," ","作業指示サーバ","           ","1"," ",0,0,0,2016/07/05 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2016/07/05 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/07/05 0:00:00," ",1,,,0,0,"          ","5","ポカヨケ","0",2016/07/05 0:00:00,2016/07/05 0:00:00
"308208","003080","MASK3","EP:養生Pick3","3",1,"10","2"," ","           ",1,"      ",0,0,"       ",2019/08/21 0:00:00," "," ","           ","1"," ",0,0,0,2019/08/21 0:00:00," "," ","           ","1"," ",0,0,0,2019/08/21 0:00:00," "," ","           ","1"," ",0,0,0,2019/08/21 0:00:00," ",0,"MS_C308C",,0,0,"          ","2","NEWPICK","0",2019/08/21 0:00:00,2019/08/21 0:00:00
"756605","007560","検査","BW:QP:ﾌｪﾝﾀﾞ検査ﾛﾌﾟｽ","1",1,"30","2"," ","20201002982",1,"202010",2982,0,"2867587",2020/10/13 0:00:00,"0"," ","20201002057","1","202010",2057,0,2867556,2020/10/13 0:00:00," "," ","           ","1"," ",0,0,0,2019/11/11 0:00:00," "," ","           ","1"," ",0,0,0,2019/11/11 0:00:00," ",0,"MS_C350N","214011",0,0,"          ","6","品質ポイント","0",2019/11/11 0:00:00,2020/10/13 0:00:00
"303311","003030","ﾄﾙｸ","EA:ﾄﾙｸ管理ｼｽﾃﾑ","3",1,"10","2"," ","20201008154",1,"202010",8154,0,"1559293",2020/10/13 0:00:00,"0","PowerEdge4600","20201002964","1","202010",2964,0,1558508,2020/10/13 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/10/03 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/10/03 0:00:00," ",0,"MS_C350N","304301",292,292,"          ","5","ポカヨケ","0",2016/10/03 0:00:00,2020/10/13 0:00:00
